timestamp,target_label,predicted_label,pred_confidence
2024-04-30 14:30:00,SELL,SELL,0.726
2024-04-30 14:35:00,SELL,BUY,0.578
2024-04-30 14:40:00,SELL,SELL,0.873
2024-04-30 14:45:00,HOLD,HOLD,0.764
2024-04-30 14:50:00,HOLD,BUY,0.746
2024-04-30 14:55:00,SELL,SELL,0.429
2024-04-30 15:00:00,HOLD,HOLD,0.464
2024-04-30 15:05:00,BUY,BUY,0.687
2024-04-30 15:10:00,BUY,SELL,0.727
2024-04-30 15:15:00,BUY,HOLD,0.632
2024-04-30 15:20:00,BUY,BUY,0.537
2024-04-30 15:25:00,BUY,BUY,0.483
2024-05-01 09:15:00,HOLD,HOLD,0.494
2024-05-01 09:20:00,HOLD,HOLD,0.746
2024-05-01 09:25:00,SELL,HOLD,0.726
2024-05-01 09:30:00,SELL,SELL,0.639
2024-05-01 09:35:00,SELL,HOLD,0.811
2024-05-01 09:40:00,SELL,HOLD,0.86
2024-05-01 09:45:00,SELL,BUY,0.916
2024-05-01 09:50:00,SELL,SELL,0.744
2024-05-01 09:55:00,SELL,HOLD,0.838
2024-05-01 10:00:00,HOLD,HOLD,0.925
2024-05-01 10:05:00,SELL,SELL,0.704
2024-05-01 10:10:00,SELL,SELL,0.859
2024-05-01 10:15:00,SELL,SELL,0.599
2024-05-01 10:20:00,SELL,SELL,0.536
2024-05-01 10:25:00,SELL,SELL,0.922
2024-05-01 10:30:00,SELL,SELL,0.854
2024-05-01 10:35:00,SELL,SELL,0.696
2024-05-01 10:40:00,HOLD,HOLD,0.845
2024-05-01 10:45:00,HOLD,HOLD,0.888
2024-05-01 10:50:00,SELL,SELL,0.741
2024-05-01 10:55:00,HOLD,HOLD,0.868
2024-05-01 11:00:00,BUY,HOLD,0.438
2024-05-01 11:05:00,BUY,SELL,0.954
2024-05-01 11:10:00,BUY,BUY,0.918
2024-05-01 11:15:00,HOLD,HOLD,0.806
2024-05-01 11:20:00,HOLD,BUY,0.92
2024-05-01 11:25:00,SELL,HOLD,0.693
2024-05-01 11:30:00,SELL,HOLD,0.712
2024-05-01 11:35:00,SELL,SELL,0.424
2024-05-01 11:40:00,SELL,HOLD,0.426
2024-05-01 11:45:00,SELL,SELL,0.641
2024-05-01 11:50:00,SELL,SELL,0.635
2024-05-01 11:55:00,SELL,SELL,0.962
2024-05-01 12:00:00,SELL,SELL,0.927
2024-05-01 12:05:00,SELL,SELL,0.563
2024-05-01 12:10:00,SELL,SELL,0.682
2024-05-01 12:15:00,SELL,BUY,0.597
2024-05-01 12:20:00,SELL,SELL,0.773
2024-05-01 12:25:00,SELL,HOLD,0.807
2024-05-01 12:30:00,SELL,HOLD,0.467
2024-05-01 12:35:00,SELL,HOLD,0.565
2024-05-01 12:40:00,HOLD,HOLD,0.539
2024-05-01 12:45:00,HOLD,HOLD,0.708
2024-05-01 12:50:00,HOLD,HOLD,0.626
2024-05-01 12:55:00,HOLD,HOLD,0.681
2024-05-01 13:00:00,HOLD,HOLD,0.586
2024-05-01 13:05:00,SELL,HOLD,0.53
2024-05-01 13:10:00,SELL,SELL,0.602
2024-05-01 13:15:00,HOLD,HOLD,0.442
2024-05-01 13:20:00,HOLD,HOLD,0.715
2024-05-01 13:25:00,HOLD,SELL,0.542
2024-05-01 13:30:00,HOLD,HOLD,0.784
2024-05-01 13:35:00,BUY,SELL,0.872
2024-05-01 13:40:00,BUY,BUY,0.488
2024-05-01 13:45:00,BUY,BUY,0.61
2024-05-01 13:50:00,BUY,BUY,0.813
2024-05-01 13:55:00,BUY,HOLD,0.551
2024-05-01 14:00:00,BUY,BUY,0.946
2024-05-01 14:05:00,BUY,BUY,0.575
2024-05-01 14:10:00,BUY,BUY,0.789
2024-05-01 14:15:00,BUY,BUY,0.727
2024-05-01 14:20:00,BUY,BUY,0.942
2024-05-01 14:25:00,BUY,BUY,0.871
2024-05-01 14:30:00,BUY,BUY,0.851
2024-05-01 14:35:00,HOLD,HOLD,0.445
2024-05-01 14:40:00,HOLD,HOLD,0.543
2024-05-01 14:45:00,BUY,BUY,0.975
2024-05-01 14:50:00,BUY,BUY,0.495
2024-05-01 14:55:00,HOLD,HOLD,0.865
2024-05-01 15:00:00,HOLD,SELL,0.987
2024-05-01 15:05:00,BUY,BUY,0.513
2024-05-01 15:10:00,HOLD,HOLD,0.981
2024-05-01 15:15:00,HOLD,HOLD,0.888
2024-05-01 15:20:00,SELL,BUY,0.422
2024-05-01 15:25:00,HOLD,HOLD,0.46
2024-05-02 09:15:00,HOLD,HOLD,0.461
2024-05-02 09:20:00,HOLD,BUY,0.542
2024-05-02 09:25:00,HOLD,HOLD,0.436
2024-05-02 09:30:00,HOLD,HOLD,0.512
2024-05-02 09:35:00,BUY,BUY,0.898
2024-05-02 09:40:00,BUY,BUY,0.922
2024-05-02 09:45:00,BUY,BUY,0.797
2024-05-02 09:50:00,HOLD,HOLD,0.675
2024-05-02 09:55:00,BUY,BUY,0.806
2024-05-02 10:00:00,BUY,BUY,0.837
2024-05-02 10:05:00,BUY,BUY,0.716
2024-05-02 10:10:00,BUY,BUY,0.456
2024-05-02 10:15:00,BUY,BUY,0.423
2024-05-02 10:20:00,BUY,BUY,0.521
2024-05-02 10:25:00,BUY,BUY,0.562
2024-05-02 10:30:00,BUY,BUY,0.953
2024-05-02 10:35:00,BUY,BUY,0.815
2024-05-02 10:40:00,BUY,BUY,0.781
2024-05-02 10:45:00,BUY,HOLD,0.727
2024-05-02 10:50:00,BUY,SELL,0.867
2024-05-02 10:55:00,BUY,BUY,0.727
2024-05-02 11:00:00,BUY,BUY,0.988
2024-05-02 11:05:00,BUY,BUY,0.939
2024-05-02 11:10:00,BUY,BUY,0.557
2024-05-02 11:15:00,HOLD,HOLD,0.785
2024-05-02 11:20:00,HOLD,BUY,0.772
2024-05-02 11:25:00,HOLD,HOLD,0.977
2024-05-02 11:30:00,BUY,BUY,0.829
2024-05-02 11:35:00,BUY,BUY,0.958
2024-05-02 11:40:00,BUY,BUY,0.68
2024-05-02 11:45:00,BUY,BUY,0.822
2024-05-02 11:50:00,BUY,BUY,0.445
2024-05-02 11:55:00,BUY,BUY,0.637
2024-05-02 12:00:00,BUY,BUY,0.623
2024-05-02 12:05:00,BUY,BUY,0.941
2024-05-02 12:10:00,BUY,HOLD,0.632
2024-05-02 12:15:00,BUY,BUY,0.862
2024-05-02 12:20:00,BUY,BUY,0.5
2024-05-02 12:25:00,BUY,BUY,0.684
2024-05-02 12:30:00,BUY,BUY,0.665
2024-05-02 12:35:00,BUY,HOLD,0.555
2024-05-02 12:40:00,HOLD,HOLD,0.603
2024-05-02 12:45:00,HOLD,HOLD,0.426
2024-05-02 12:50:00,BUY,BUY,0.775
2024-05-02 12:55:00,HOLD,SELL,0.974
2024-05-02 13:00:00,BUY,BUY,0.583
2024-05-02 13:05:00,BUY,BUY,0.599
2024-05-02 13:10:00,BUY,BUY,0.519
2024-05-02 13:15:00,BUY,BUY,0.947
2024-05-02 13:20:00,BUY,BUY,0.967
2024-05-02 13:25:00,BUY,BUY,0.538
2024-05-02 13:30:00,BUY,SELL,0.933
2024-05-02 13:35:00,BUY,BUY,0.787
2024-05-02 13:40:00,BUY,BUY,0.683
2024-05-02 13:45:00,BUY,BUY,0.871
2024-05-02 13:50:00,BUY,BUY,0.825
2024-05-02 13:55:00,HOLD,HOLD,0.851
2024-05-02 14:00:00,HOLD,HOLD,0.552
2024-05-02 14:05:00,HOLD,HOLD,0.514
2024-05-02 14:10:00,HOLD,SELL,0.913
2024-05-02 14:15:00,SELL,SELL,0.5
2024-05-02 14:20:00,SELL,HOLD,0.839
2024-05-02 14:25:00,HOLD,HOLD,0.67
2024-05-02 14:30:00,SELL,HOLD,0.803
2024-05-02 14:35:00,SELL,HOLD,0.712
2024-05-02 14:40:00,SELL,HOLD,0.965
2024-05-02 14:45:00,SELL,HOLD,0.869
2024-05-02 14:50:00,HOLD,HOLD,0.929
2024-05-02 14:55:00,HOLD,HOLD,0.427
2024-05-02 15:00:00,HOLD,HOLD,0.785
2024-05-02 15:05:00,HOLD,HOLD,0.47
2024-05-02 15:10:00,HOLD,HOLD,0.579
2024-05-02 15:15:00,HOLD,HOLD,0.952
2024-05-02 15:20:00,BUY,BUY,0.835
2024-05-02 15:25:00,BUY,BUY,0.852
2024-05-03 09:15:00,BUY,BUY,0.658
2024-05-03 09:20:00,BUY,HOLD,0.93
2024-05-03 09:25:00,BUY,SELL,0.776
2024-05-03 09:30:00,BUY,BUY,0.837
2024-05-03 09:35:00,BUY,BUY,0.489
2024-05-03 09:40:00,BUY,BUY,0.43
2024-05-03 09:45:00,BUY,BUY,0.894
2024-05-03 09:50:00,BUY,BUY,0.692
2024-05-03 09:55:00,BUY,SELL,0.836
2024-05-03 10:00:00,BUY,BUY,0.722
2024-05-03 10:05:00,BUY,BUY,0.599
2024-05-03 10:10:00,BUY,BUY,0.511
2024-05-03 10:15:00,BUY,BUY,0.918
2024-05-03 10:20:00,BUY,BUY,0.54
2024-05-03 10:25:00,BUY,HOLD,0.421
2024-05-03 10:30:00,BUY,BUY,0.641
2024-05-03 10:35:00,BUY,BUY,0.73
2024-05-03 10:40:00,BUY,SELL,0.857
2024-05-03 10:45:00,BUY,HOLD,0.508
2024-05-03 10:50:00,BUY,BUY,0.716
2024-05-03 10:55:00,BUY,HOLD,0.593
2024-05-03 11:00:00,BUY,BUY,0.467
2024-05-03 11:05:00,HOLD,HOLD,0.863
2024-05-03 11:10:00,HOLD,HOLD,0.668
2024-05-03 11:15:00,HOLD,HOLD,0.851
2024-05-03 11:20:00,HOLD,HOLD,0.631
2024-05-03 11:25:00,SELL,SELL,0.989
2024-05-03 11:30:00,SELL,SELL,0.566
2024-05-03 11:35:00,HOLD,HOLD,0.541
2024-05-03 11:40:00,SELL,SELL,0.868
2024-05-03 11:45:00,HOLD,HOLD,0.747
2024-05-03 11:50:00,HOLD,HOLD,0.534
2024-05-03 11:55:00,HOLD,HOLD,0.677
2024-05-03 12:00:00,HOLD,HOLD,0.762
2024-05-03 12:05:00,SELL,BUY,0.75
2024-05-03 12:10:00,HOLD,HOLD,0.425
2024-05-03 12:15:00,SELL,SELL,0.96
2024-05-03 12:20:00,SELL,BUY,0.826
2024-05-03 12:25:00,HOLD,HOLD,0.988
2024-05-03 12:30:00,BUY,BUY,0.772
2024-05-03 12:35:00,BUY,BUY,0.555
2024-05-03 12:40:00,BUY,BUY,0.632
2024-05-03 12:45:00,BUY,BUY,0.912
2024-05-03 12:50:00,BUY,BUY,0.823
2024-05-03 12:55:00,BUY,BUY,0.611
2024-05-03 13:00:00,BUY,BUY,0.879
2024-05-03 13:05:00,BUY,BUY,0.775
2024-05-03 13:10:00,BUY,BUY,0.672
2024-05-03 13:15:00,BUY,BUY,0.541
2024-05-03 13:20:00,BUY,BUY,0.576
2024-05-03 13:25:00,BUY,BUY,0.679
2024-05-03 13:30:00,BUY,BUY,0.816
2024-05-03 13:35:00,BUY,BUY,0.754
2024-05-03 13:40:00,BUY,BUY,0.576
2024-05-03 13:45:00,BUY,HOLD,0.983
2024-05-03 13:50:00,BUY,HOLD,0.52
2024-05-03 13:55:00,BUY,BUY,0.651
2024-05-03 14:00:00,BUY,BUY,0.464
2024-05-03 14:05:00,BUY,BUY,0.676
2024-05-03 14:10:00,BUY,BUY,0.732
2024-05-03 14:15:00,BUY,BUY,0.74
2024-05-03 14:20:00,BUY,BUY,0.766
2024-05-03 14:25:00,BUY,BUY,0.492
2024-05-03 14:30:00,BUY,BUY,0.842
2024-05-03 14:35:00,HOLD,HOLD,0.682
2024-05-03 14:40:00,HOLD,HOLD,0.899
2024-05-03 14:45:00,BUY,BUY,0.942
2024-05-03 14:50:00,HOLD,HOLD,0.942
2024-05-03 14:55:00,HOLD,HOLD,0.928
